"시도별(1)","시점",합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,합계,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,일반의,인턴,인턴,인턴,인턴,인턴,인턴,인턴,인턴,인턴,인턴,인턴,인턴,인턴,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,레지던트,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의,전문의
"시도별(1)","시점",전체,상급종합,종합병원,종합병원,종합병원,종합병원,병원,병원,병원,요양병원,요양병원,요양병원,요양병원,의원,의원,의원,보건소 및 보건기관,기타,전체,상급종합,종합병원,종합병원,종합병원,종합병원,병원,병원,병원,요양병원,요양병원,요양병원,요양병원,의원,의원,의원,보건소 및 보건기관,기타,전체,상급종합,종합병원,종합병원,종합병원,종합병원,병원,병원,병원,요양병원,의원,의원,보건소 및 보건기관,전체,상급종합,종합병원,종합병원,종합병원,종합병원,병원,병원,병원,요양병원,요양병원,의원,의원,전체,상급종합,종합병원,종합병원,종합병원,종합병원,병원,병원,병원,요양병원,요양병원,요양병원,요양병원,의원,의원,의원,보건소 및 보건기관,기타
"시도별(1)","시점",소계,소계,소계,500병상 이상,300-499병상,100-299병상,소계,100병상 이상,30-99병상,소계,300병상 이상,100-299병상,30-99병상,소계,병상있음,병상없음,소계,소계,소계,소계,소계,500병상 이상,300-499병상,100-299병상,소계,100병상 이상,30-99병상,소계,300병상 이상,100-299병상,30-99병상,소계,병상있음,병상없음,소계,소계,소계,소계,소계,500병상 이상,300-499병상,100-299병상,소계,100병상 이상,30-99병상,소계,소계,병상없음,소계,소계,소계,소계,500병상 이상,300-499병상,100-299병상,소계,100병상 이상,30-99병상,소계,300병상 이상,소계,병상없음,소계,소계,소계,500병상 이상,300-499병상,100-299병상,소계,100병상 이상,30-99병상,소계,300병상 이상,100-299병상,30-99병상,소계,병상있음,병상없음,소계,소계
"강원","2017",2345,373,719,435,177,107,249,190,59,73,-,54,19,861,233,628,69,1,200,29,23,14,4,5,18,15,3,11,-,7,4,76,15,61,43,-,65,7,57,54,3,-,1,-,1,-,-,-,-,275,154,113,70,43,-,8,8,-,-,-,-,-,1805,183,526,297,127,102,222,167,55,62,-,47,15,785,218,567,26,1
"강원","2018",2346,388,730,385,229,116,213,151,62,69,-,54,15,855,198,657,89,2,222,43,25,6,12,7,14,9,5,10,-,7,3,77,11,66,53,-,187,112,75,46,29,-,-,-,-,-,-,-,-,165,39,118,94,24,-,8,8,-,-,-,-,-,1772,194,512,239,164,109,191,134,57,59,-,47,12,778,187,591,36,2
"강원","2019",2355,386,732,383,233,116,215,149,66,70,3,52,15,886,200,686,65,1,182,24,17,6,5,6,17,11,6,9,-,6,3,75,10,65,40,-,93,67,25,17,8,-,-,-,-,-,-,-,1,262,93,161,113,48,-,8,8,-,-,-,-,-,1818,202,529,247,172,110,190,130,60,61,3,46,12,811,190,621,24,1
"강원","2020",2400,399,764,399,237,128,205,139,66,74,3,55,16,896,197,699,61,1,161,18,9,1,4,4,10,7,3,11,1,6,4,72,10,62,41,-,105,71,34,27,7,-,-,-,-,-,-,-,-,264,94,162,111,51,-,8,8,-,-,-,-,-,1870,216,559,260,175,124,187,124,63,63,2,49,12,824,187,637,20,1
"충북","2010",1711,249,318,62,141,115,156,95,61,52,-,30,22,822,248,574,114,-,239,8,11,-,4,7,5,3,2,9,-,6,3,128,22,106,78,-,42,29,13,-,6,7,-,-,-,-,-,-,-,150,107,43,-,28,15,-,-,-,-,-,-,-,1280,105,251,62,103,86,151,92,59,43,-,24,19,694,226,468,36,-
"충북","2011",1703,253,344,100,124,120,175,102,73,55,-,42,13,845,256,589,31,-,148,5,5,2,1,2,6,3,3,8,-,5,3,122,21,101,2,-,38,30,8,1,-,7,-,-,-,-,-,-,-,159,105,54,33,2,19,-,-,-,-,-,-,-,1358,113,277,64,121,92,169,99,70,47,-,37,10,723,235,488,29,-
"충북","2012",1864,268,381,142,99,140,212,141,71,68,4,49,15,877,264,613,58,-,193,15,8,4,1,3,5,4,1,13,-,9,4,118,15,103,34,-,28,25,2,-,-,2,-,-,-,-,-,-,1,161,100,61,36,2,23,-,-,-,-,-,-,-,1482,128,310,102,96,112,207,137,70,55,4,40,11,759,249,510,23,-
"충북","2013",1904,277,394,141,147,106,203,132,71,79,8,62,9,894,281,613,57,-,168,10,11,6,1,4,7,7,-,13,-,11,2,107,18,89,20,-,12,3,9,-,6,3,-,-,-,-,-,-,-,182,130,52,34,10,8,-,-,-,-,-,-,-,1542,134,322,101,130,91,196,125,71,66,8,51,7,787,263,524,37,-
"충북","2014",1942,276,404,181,115,108,214,140,74,84,8,67,9,892,285,607,71,1,170,12,8,7,-,1,6,6,-,12,-,11,1,105,16,89,27,-,11,2,9,-,7,2,-,-,-,-,-,-,-,181,128,53,41,5,7,-,-,-,-,-,-,-,1580,134,334,133,103,98,208,134,74,72,8,56,8,787,269,518,44,1
"충북","2015",2003,261,420,40,268,112,236,147,89,98,13,76,9,924,285,639,64,-,175,13,6,-,4,2,5,4,1,15,2,12,1,106,15,91,30,-,81,77,4,-,3,1,-,-,-,-,-,-,-,101,39,62,-,51,11,-,-,-,-,-,-,-,1646,132,348,40,210,98,231,143,88,83,11,64,8,818,270,548,34,-
"충북","2016",2090,273,477,43,340,94,231,142,89,114,22,84,8,965,277,688,29,1,149,17,3,-,2,1,3,3,-,20,4,15,1,104,15,89,2,-,5,3,2,-,2,-,-,-,-,-,-,-,-,168,103,65,-,65,-,-,-,-,-,-,-,-,1768,150,407,43,271,93,228,139,89,94,18,69,7,861,262,599,27,1
"충북","2017",2225,293,480,38,349,93,245,148,97,136,27,100,9,1022,278,744,46,3,170,10,2,-,1,1,5,3,2,22,5,16,1,111,12,99,20,-,19,7,12,-,12,-,-,-,-,-,-,-,-,150,101,49,-,49,-,-,-,-,-,-,-,-,1886,175,417,38,287,92,240,145,95,114,22,84,8,911,266,645,26,3
"충북","2018",2233,284,489,39,346,104,231,139,92,140,25,109,6,1019,256,763,66,4,175,11,3,-,2,1,7,6,1,16,2,14,-,103,7,96,35,-,8,6,2,-,2,-,-,-,-,-,-,-,-,143,98,45,-,45,-,-,-,-,-,-,-,-,1907,169,439,39,297,103,224,133,91,124,23,95,6,916,249,667,31,4
"충북","2019",2285,290,503,44,342,117,235,150,85,149,20,123,6,1049,243,806,52,7,171,5,5,-,4,1,6,5,1,16,2,13,1,110,9,101,27,2,87,84,3,-,3,-,-,-,-,-,-,-,-,59,24,35,-,35,-,-,-,-,-,-,-,-,1968,177,460,44,300,116,229,145,84,133,18,110,5,939,234,705,25,5
"충북","2020",2319,318,492,42,323,127,240,147,93,147,6,124,17,1076,241,835,41,5,180,7,6,-,5,1,5,3,2,19,-,17,2,120,12,108,22,1,66,61,5,-,5,-,-,-,-,-,-,-,-,79,58,21,-,21,-,-,-,-,-,-,-,-,1994,192,460,42,292,126,235,144,91,128,6,107,15,956,229,727,19,4
"충남","2010",2254,560,151,45,17,89,201,125,76,94,-,67,27,1040,357,683,207,1,324,27,6,2,1,3,12,5,7,23,-,18,5,137,31,106,119,-,56,55,-,-,-,-,-,-,-,-,-,-,1,238,224,6,6,-,-,8,8,-,-,-,-,-,1636,254,139,37,16,86,181,112,69,71,-,49,22,903,326,577,87,1
"충남","2011",2213,576,163,42,20,101,241,118,123,94,-,73,21,1074,375,699,62,3,208,21,8,2,-,6,11,4,7,21,-,17,4,144,31,113,3,-,64,64,-,-,-,-,-,-,-,-,-,-,-,243,231,6,6,-,-,6,6,-,-,-,-,-,1698,260,149,34,20,95,224,108,116,73,-,56,17,930,344,586,59,3
"충남","2012",2350,589,187,41,22,124,232,120,112,121,-,102,19,1131,395,736,88,2,249,19,5,1,-,4,11,4,7,25,-,22,3,151,35,116,38,-,33,32,-,-,-,-,-,-,-,-,-,-,1,274,261,5,5,-,-,8,8,-,-,-,-,-,1794,277,177,35,22,120,213,108,105,96,-,80,16,980,360,620,49,2
"충남","2013",2399,596,207,43,22,142,232,118,114,137,-,119,18,1140,393,747,85,2,267,27,5,3,-,2,10,3,7,27,-,22,5,145,36,109,53,-,70,70,-,-,-,-,-,-,-,-,-,-,-,218,208,3,3,-,-,7,7,-,-,-,-,-,1844,291,199,37,22,140,215,108,107,110,-,97,13,995,357,638,32,2
"충남","2014",2435,594,232,42,69,121,213,120,93,166,-,152,14,1127,392,735,101,2,237,6,3,-,-,3,12,8,4,29,-,27,2,138,37,101,49,-,31,26,5,-,-,5,-,-,-,-,-,-,-,256,245,4,4,-,-,7,7,-,-,-,-,-,1911,317,220,38,69,113,194,105,89,137,-,125,12,989,355,634,52,2
"충남","2015",2536,608,237,44,75,118,229,113,116,202,6,183,13,1166,392,774,92,2,247,20,5,2,-,3,13,6,7,35,-,30,5,143,32,111,31,-,114,114,-,-,-,-,-,-,-,-,-,-,-,160,149,4,4,-,-,7,7,-,-,-,-,-,2015,325,228,38,75,115,209,100,109,167,6,153,8,1023,360,663,61,2
"충남","2016",2566,583,251,45,67,139,248,127,121,216,11,193,12,1210,384,826,54,4,193,6,3,1,-,2,10,5,5,32,-,29,3,138,30,108,3,1,11,11,-,-,-,-,-,-,-,-,-,-,-,245,233,5,5,-,-,7,7,-,-,-,-,-,2117,333,243,39,67,137,231,115,116,184,11,164,9,1072,354,718,51,3
"충남","2017",2735,619,293,51,79,163,257,122,135,223,11,198,14,1267,407,860,73,3,228,16,4,2,-,2,10,5,5,31,-,30,1,138,26,112,29,-,120,120,-,-,-,-,-,-,-,-,-,-,-,143,132,5,5,-,-,6,6,-,-,-,-,-,2244,351,284,44,79,161,241,111,130,192,11,168,13,1129,381,748,44,3
"충남","2018",2816,644,304,50,78,176,265,124,141,232,8,212,12,1251,343,908,114,6,280,21,1,-,-,1,13,5,8,35,-,34,1,143,24,119,65,2,47,47,-,-,-,-,-,-,-,-,-,-,-,211,202,4,4,-,-,5,5,-,-,-,-,-,2278,374,299,46,78,175,247,114,133,197,8,178,11,1108,319,789,49,4
"충남","2019",2891,651,305,50,76,179,264,115,149,237,5,219,13,1300,335,965,126,8,309,16,1,-,-,1,12,4,8,42,-,38,4,149,22,127,86,3,134,133,-,-,-,-,-,-,-,-,-,-,1,127,120,2,2,-,-,5,5,-,-,-,-,-,2321,382,302,48,76,178,247,106,141,195,5,181,9,1151,313,838,39,5
"충남","2020",2899,649,313,45,123,145,267,114,153,246,5,228,13,1321,314,1007,89,14,265,12,-,-,-,-,10,4,6,38,-,35,3,147,21,126,53,5,143,142,-,-,-,-,-,-,-,-,-,-,1,110,104,-,-,-,-,6,6,-,-,-,-,-,2381,391,313,45,123,145,251,104,147,208,5,193,10,1174,293,881,35,9
"전북","2010",2782,672,394,170,75,149,224,107,117,110,11,76,23,1152,394,758,230,-,317,25,10,1,5,4,13,3,10,29,3,19,7,89,23,66,151,-,90,70,20,16,4,-,-,-,-,-,-,-,-,413,287,126,74,25,27,-,-,-,-,-,-,-,1962,290,238,79,41,118,211,104,107,81,8,57,16,1063,371,692,79,-
"전북","2011",2690,658,397,171,76,150,233,125,108,124,17,83,24,1192,406,786,83,3,209,56,8,1,3,4,14,6,8,30,3,17,10,92,20,72,7,2,73,57,16,15,1,-,-,-,-,-,-,-,-,361,249,112,67,23,22,-,-,-,-,-,-,-,2047,296,261,88,49,124,219,119,100,94,14,66,14,1100,386,714,76,1
"전북","2012",2851,695,371,166,58,147,268,148,120,155,28,102,25,1252,429,823,104,6,303,85,8,2,4,2,15,8,7,37,8,19,10,102,27,75,53,3,56,42,14,13,1,-,-,-,-,-,-,-,-,336,241,95,64,14,17,-,-,-,-,-,-,-,2156,327,254,87,39,128,253,140,113,118,20,83,15,1150,402,748,51,3
"전북","2013",2971,688,385,177,65,143,292,174,118,192,44,123,25,1280,444,836,128,6,269,32,10,3,2,5,11,6,5,40,8,23,9,105,29,76,68,3,26,9,17,16,1,-,-,-,-,-,-,-,-,393,312,81,58,13,10,-,-,-,-,-,-,-,2283,335,277,100,49,128,281,168,113,152,36,100,16,1175,415,760,60,3
"전북","2014",3011,691,405,190,68,147,298,180,118,225,67,135,23,1261,430,831,122,9,227,16,7,-,1,6,11,7,4,43,11,26,6,107,31,76,40,3,46,16,30,23,3,4,-,-,-,-,-,-,-,398,323,75,58,11,6,-,-,-,-,-,-,-,2340,336,293,109,53,131,287,173,114,182,56,109,17,1154,399,755,82,6
"전북","2015",3106,688,424,203,32,189,340,219,121,248,72,152,24,1272,434,838,121,13,260,29,10,2,-,8,11,6,5,48,12,28,8,103,26,77,54,5,42,18,24,16,3,5,-,-,-,-,-,-,-,383,305,78,66,-,12,-,-,-,-,-,-,-,2421,336,312,119,29,164,329,213,116,200,60,124,16,1169,408,761,67,8
"전북","2016",3175,691,435,214,35,186,390,239,151,276,104,152,20,1305,387,918,61,17,208,19,7,3,-,4,15,10,5,50,16,29,5,105,18,87,6,6,147,125,22,19,3,-,-,-,-,-,-,-,-,279,209,70,66,-,4,-,-,-,-,-,-,-,2541,338,336,126,32,178,375,229,146,226,88,123,15,1200,369,831,55,11
"전북","2017",3305,694,508,271,37,200,352,215,137,296,113,161,22,1354,386,968,85,16,299,82,4,1,-,3,10,7,3,45,16,24,5,109,18,91,43,6,31,21,10,9,1,-,-,-,-,-,-,-,-,312,234,77,73,1,3,1,1,-,-,-,-,-,2663,357,417,188,35,194,341,207,134,251,97,137,17,1245,368,877,42,10
"전북","2018",3400,678,546,288,43,215,350,209,141,307,120,174,13,1383,387,996,114,22,299,61,3,-,-,3,8,5,3,43,13,28,2,116,20,96,59,9,56,46,10,7,3,-,-,-,-,-,-,-,-,304,216,86,79,3,4,2,2,-,-,-,-,-,2741,355,447,202,37,208,340,202,138,264,107,146,11,1267,367,900,55,13
"전북","2019",3413,669,548,283,49,216,355,202,153,326,104,209,13,1387,352,1035,106,22,295,45,1,-,-,1,11,5,6,47,13,31,3,112,16,96,69,10,162,128,33,30,3,-,-,-,-,-,-,-,1,214,148,63,52,4,7,3,3,-,-,-,-,-,2742,348,451,201,42,208,341,194,147,279,91,178,10,1275,336,939,36,12
"전북","2020",3442,690,555,288,50,217,342,188,154,320,104,209,7,1415,348,1067,95,25,238,9,1,1,-,-,10,4,6,50,12,36,2,103,13,90,58,7,22,16,6,2,4,-,-,-,-,-,-,-,-,370,283,85,74,5,6,2,2,-,-,-,-,-,2812,382,463,211,41,211,330,182,148,270,92,173,5,1312,335,977,37,18
"전남","2010",2257,-,549,247,103,199,440,339,101,83,16,50,17,928,288,640,257,-,420,-,28,19,2,7,15,12,3,21,3,14,4,152,22,130,204,-,47,-,47,41,2,4,-,-,-,-,-,-,-,73,-,64,37,2,25,9,9,-,-,-,-,-,1717,-,410,150,97,163,416,318,98,62,13,36,13,776,266,510,53,-
"전남","2011",2095,-,542,225,123,194,440,343,97,105,19,70,16,941,307,634,67,-,218,-,24,18,1,5,17,15,2,16,3,11,2,156,28,128,5,-,16,-,16,13,2,1,-,-,-,-,-,-,-,87,-,78,54,7,17,9,9,-,-,-,-,-,1774,-,424,140,113,171,414,319,95,89,16,59,14,785,279,506,62,-
"전남","2012",2297,159,458,93,128,237,458,337,121,134,32,87,15,946,306,640,141,1,309,4,10,6,-,4,24,19,5,32,9,19,4,155,20,135,84,-,28,24,4,2,2,-,-,-,-,-,-,-,-,110,56,46,17,10,19,8,8,-,-,-,-,-,1850,75,398,68,116,214,426,310,116,102,23,68,11,791,286,505,57,1
"전남","2013",2420,153,479,144,72,263,476,353,123,174,41,119,14,972,311,661,163,3,347,5,16,9,-,7,24,21,3,39,10,25,4,167,26,141,96,-,27,25,2,2,-,-,-,-,-,-,-,-,-,95,49,41,14,4,23,5,5,-,-,-,-,-,1951,74,420,119,68,233,447,327,120,135,31,94,10,805,285,520,67,3
"전남","2014",2434,96,503,148,76,279,472,348,124,199,56,132,11,968,302,666,190,6,326,2,11,4,-,7,27,25,2,38,8,27,3,163,28,135,82,3,7,7,-,-,-,-,-,-,-,-,-,-,-,73,25,44,16,3,25,4,4,-,-,-,-,-,2028,62,448,128,73,247,441,319,122,161,48,105,8,805,274,531,108,3
"전남","2015",2452,86,531,152,96,283,506,341,165,209,61,137,11,961,263,698,150,9,292,2,20,9,1,10,21,16,5,26,4,20,2,153,22,131,64,6,2,-,2,2,-,-,-,-,-,-,-,-,-,43,6,30,8,5,17,7,7,-,-,-,-,-,2115,78,479,133,90,256,478,318,160,183,57,117,9,808,241,567,86,3
"전남","2016",2456,72,532,154,144,234,502,339,163,245,66,171,8,1003,246,757,93,9,246,1,16,7,4,5,22,18,4,35,7,27,1,159,25,134,7,6,5,1,4,3,1,-,-,-,-,-,-,-,-,32,6,21,10,2,9,5,5,-,-,-,-,-,2173,64,491,134,137,220,475,316,159,210,59,144,7,844,221,623,86,3
"전남","2017",2551,48,557,157,163,237,529,362,167,255,71,175,9,1032,243,789,120,10,308,1,13,3,1,9,21,15,6,29,5,24,-,164,19,145,75,5,-,-,-,-,-,-,-,-,-,-,-,-,-,25,4,15,11,2,2,6,6,-,-,-,-,-,2218,43,529,143,160,226,502,341,161,226,66,151,9,868,224,644,45,5
"전남","2018",2649,65,559,167,134,258,533,395,138,266,72,185,9,1037,230,807,175,14,341,1,8,3,1,4,20,17,3,29,-,27,2,158,19,139,118,7,1,-,1,1,-,-,-,-,-,-,-,-,-,23,3,14,9,-,5,6,6,-,-,-,-,-,2284,61,536,154,133,249,507,372,135,237,72,158,7,879,211,668,57,7
"전남","2019",2648,76,557,166,129,262,530,384,146,262,71,183,8,1060,214,846,149,14,324,1,5,2,1,2,17,15,2,30,2,25,3,155,15,140,109,7,13,-,-,-,-,-,3,2,1,-,-,-,10,20,1,12,7,-,5,7,7,-,-,-,-,-,2291,74,540,157,128,255,503,360,143,232,69,158,5,905,199,706,30,7
"전남","2020",2642,70,558,164,131,263,545,378,167,268,53,200,15,1075,206,869,108,18,302,1,9,2,1,6,16,12,4,25,-,21,4,153,11,142,90,8,3,-,-,-,-,-,3,2,1,-,-,-,-,15,-,7,5,-,2,8,8,-,-,-,-,-,2322,69,542,157,130,255,518,356,162,243,53,179,11,922,195,727,18,10
"경북","2010",2665,-,730,308,299,123,282,189,93,108,2,64,42,1257,345,912,288,-,397,-,19,6,10,3,10,7,3,25,1,14,10,142,25,117,201,-,2,-,2,-,2,-,-,-,-,-,-,-,-,87,-,87,27,60,-,-,-,-,-,-,-,-,2179,-,622,275,227,120,272,182,90,83,1,50,32,1115,320,795,87,-
"경북","2011",2506,-,708,283,299,126,325,221,104,143,6,92,45,1261,350,911,69,-,193,-,12,3,8,1,10,9,1,23,-,14,9,143,27,116,5,-,2,-,2,-,2,-,-,-,-,-,-,-,-,85,-,85,27,57,1,-,-,-,-,-,-,-,2226,-,609,253,232,124,315,212,103,120,6,78,36,1118,323,795,64,-
"경북","2012",2763,-,764,298,328,138,393,273,120,163,17,106,40,1309,363,946,134,-,269,-,17,5,10,2,17,11,6,22,2,15,5,147,28,119,66,-,3,-,3,1,2,-,-,-,-,-,-,-,-,78,-,78,21,57,-,-,-,-,-,-,-,-,2413,-,666,271,259,136,376,262,114,141,15,91,35,1162,335,827,68,-
"경북","2013",2901,-,789,219,411,159,443,314,129,198,27,130,41,1333,362,971,137,1,265,-,12,1,8,3,16,8,8,31,2,22,7,138,24,114,68,-,3,-,3,1,2,-,-,-,-,-,-,-,-,81,-,81,-,81,-,-,-,-,-,-,-,-,2552,-,693,217,320,156,427,306,121,167,25,108,34,1195,338,857,69,1
"경북","2014",3023,-,839,224,440,175,450,314,136,254,44,166,44,1311,352,959,168,1,300,-,12,1,7,4,17,10,7,44,6,32,6,148,28,120,79,-,14,-,14,-,13,1,-,-,-,-,-,-,-,87,-,87,-,87,-,-,-,-,-,-,-,-,2622,-,726,223,333,170,433,304,129,210,38,134,38,1163,324,839,89,1
"경북","2015",3052,-,871,267,421,183,418,271,147,288,67,181,40,1323,329,994,151,1,281,-,8,2,4,2,16,8,8,50,14,30,6,145,23,122,62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,82,-,82,-,82,-,-,-,-,-,-,-,-,2689,-,781,265,335,181,402,263,139,238,53,151,34,1178,306,872,89,1
"경북","2016",3028,-,827,366,270,191,414,255,159,317,65,220,32,1378,310,1068,91,1,229,-,10,5,4,1,13,5,8,52,13,34,5,147,19,128,7,-,1,-,1,-,1,-,-,-,-,-,-,-,-,53,-,53,11,42,-,-,-,-,-,-,-,-,2745,-,763,350,223,190,401,250,151,265,52,186,27,1231,291,940,84,1
"경북","2017",3178,-,867,385,267,215,419,258,161,337,78,226,33,1428,325,1103,126,1,303,-,8,4,3,1,17,8,9,53,11,38,4,150,17,133,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51,-,51,10,41,-,-,-,-,-,-,-,-,2824,-,808,371,223,214,402,250,152,284,67,188,29,1278,308,970,51,1
"경북","2018",3228,-,887,370,275,242,410,245,165,351,76,249,26,1425,293,1132,154,1,303,-,8,4,3,1,19,9,10,46,9,34,3,146,12,134,84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,34,-,34,10,24,-,-,-,-,-,-,-,-,2891,-,845,356,248,241,391,236,155,305,67,215,23,1279,281,998,70,1
"경북","2019",3329,-,934,378,285,271,411,241,170,368,76,267,25,1465,287,1178,150,1,305,-,4,1,1,2,15,4,11,48,8,36,4,138,10,128,100,-,8,-,8,-,8,-,-,-,-,-,-,-,-,32,-,32,10,22,-,-,-,-,-,-,-,-,2984,-,890,367,254,269,396,237,159,320,68,231,21,1327,277,1050,50,1
"경북","2020",3334,-,943,388,217,338,393,229,164,380,87,271,22,1473,268,1205,143,2,311,-,4,1,1,2,11,3,8,52,9,40,3,141,12,129,102,1,3,-,3,3,-,-,-,-,-,-,-,-,-,43,-,43,9,34,-,-,-,-,-,-,-,-,2977,-,893,375,182,336,382,226,156,328,78,231,19,1332,256,1076,41,1
"경남","2010",3673,325,747,308,116,323,613,427,186,150,24,103,23,1580,489,1091,257,1,495,19,15,-,1,14,21,17,4,45,6,30,9,186,23,163,209,-,61,37,23,21,-,2,-,-,-,-,-,-,1,212,123,74,69,-,5,15,15,-,-,-,-,-,2905,146,635,218,115,302,577,395,182,105,18,73,14,1394,466,928,47,1
"경남","2011",3667,325,831,373,184,274,658,443,215,167,27,127,13,1605,495,1110,80,1,329,24,19,2,4,13,24,17,7,50,6,39,5,184,23,161,28,-,60,30,30,25,2,3,-,-,-,-,-,-,-,223,115,89,86,-,3,19,19,-,-,-,-,-,3055,156,693,260,178,255,615,407,208,117,21,88,8,1421,472,949,52,1
"경남","2012",3940,320,922,443,166,313,702,492,210,206,36,149,21,1661,510,1151,127,2,392,29,31,7,4,20,29,20,9,45,5,32,8,189,23,166,69,-,47,3,44,44,-,-,-,-,-,-,-,-,-,245,125,100,99,-,1,20,20,-,-,-,-,-,3256,163,747,293,162,292,653,452,201,161,31,117,13,1472,487,985,58,2
"경남","2013",4143,334,952,465,155,332,744,485,259,250,45,183,22,1709,520,1189,150,4,433,37,40,21,2,17,25,18,7,64,6,49,9,185,23,162,81,1,46,5,41,41,-,-,-,-,-,-,-,-,-,245,125,102,102,-,-,18,18,-,-,-,-,-,3419,167,769,301,153,315,701,449,252,186,39,134,13,1524,497,1027,69,3
"경남","2014",4228,335,1009,506,158,345,759,502,257,299,58,222,19,1689,486,1203,132,5,375,20,16,-,1,15,21,18,3,75,10,54,11,184,24,160,58,1,35,-,35,35,-,-,-,-,-,-,-,-,-,309,138,154,154,-,-,17,17,-,-,-,-,-,3509,177,804,317,157,330,721,467,254,224,48,168,8,1505,462,1043,74,4
"경남","2015",4411,666,748,218,211,319,799,533,266,347,76,254,17,1709,476,1233,138,4,399,51,13,-,1,12,18,15,3,70,17,49,4,178,23,155,68,1,38,17,21,21,-,-,-,-,-,-,-,-,-,285,212,58,58,-,-,15,15,-,-,-,-,-,3689,386,656,139,210,307,766,503,263,277,59,205,13,1531,453,1078,70,3
"경남","2016",4529,701,797,221,226,350,796,536,260,386,81,285,20,1762,441,1321,81,6,354,44,16,-,3,13,22,18,4,69,11,56,2,186,16,170,15,2,33,12,21,21,-,-,-,-,-,-,-,-,-,305,229,63,63,-,-,13,13,-,-,-,-,-,3837,416,697,137,223,337,761,505,256,317,70,229,18,1576,425,1151,66,4
"경남","2017",4918,727,928,240,325,363,853,573,280,430,101,311,18,1863,444,1419,110,7,484,114,16,-,2,14,29,22,7,76,13,59,4,188,14,174,58,3,79,73,6,6,-,-,-,-,-,-,-,-,-,210,116,83,83,-,-,11,11,-,-,-,-,-,4145,424,823,151,323,349,813,540,273,354,88,252,14,1675,430,1245,52,4
"경남","2018",5055,737,996,366,224,406,850,565,285,462,108,339,15,1865,413,1452,136,9,444,48,16,-,2,14,27,19,8,74,13,58,3,191,16,175,85,3,154,134,20,20,-,-,-,-,-,-,-,-,-,176,97,71,71,-,-,8,8,-,-,-,-,-,4281,458,889,275,222,392,815,538,277,388,95,281,12,1674,397,1277,51,6
"경남","2019",5129,720,1010,373,230,407,869,576,293,486,107,368,11,1923,380,1543,111,10,421,51,15,-,1,14,26,21,5,64,12,50,2,195,16,179,67,3,173,149,22,20,2,-,-,-,-,-,-,-,2,163,80,75,75,-,-,8,8,-,-,-,-,-,4372,440,898,278,227,393,835,547,288,422,95,318,9,1728,364,1364,42,7
"경남","2020",5216,750,1062,408,229,425,846,549,297,484,113,353,18,1957,357,1600,104,13,430,43,13,1,2,10,22,17,5,73,16,53,4,201,17,184,73,5,116,77,39,37,2,-,-,-,-,-,-,-,-,248,172,67,67,-,-,9,9,-,-,-,-,-,4422,458,943,303,225,415,815,523,292,411,97,300,14,1756,340,1416,31,8
"제주","2010",642,-,278,71,119,88,13,6,7,8,-,-,8,314,72,242,29,-,74,-,9,-,4,5,-,-,-,2,-,-,2,44,4,40,19,-,5,-,5,2,-,3,-,-,-,-,-,-,-,44,-,44,4,40,-,-,-,-,-,-,-,-,519,-,220,65,75,80,13,6,7,6,-,-,6,270,68,202,10,-
"제주","2011",673,-,312,229,-,83,14,8,6,9,-,-,9,328,72,256,10,-,51,-,5,3,-,2,-,-,-,2,-,-,2,44,4,40,-,-,3,-,3,3,-,-,-,-,-,-,-,-,-,61,-,61,61,-,-,-,-,-,-,-,-,-,558,-,243,162,-,81,14,8,6,7,-,-,7,284,68,216,10,-
"제주","2012",745,-,348,259,-,89,18,10,8,10,-,-,10,357,76,281,12,-,59,-,6,4,-,2,-,-,-,1,-,-,1,47,2,45,5,-,5,-,5,5,-,-,-,-,-,-,-,-,-,61,-,61,61,-,-,-,-,-,-,-,-,-,620,-,276,189,-,87,18,10,8,9,-,-,9,310,74,236,7,-
"제주","2013",805,-,376,277,-,99,27,11,16,12,-,-,12,377,76,301,13,-,68,-,10,6,-,4,-,-,-,1,-,-,1,52,3,49,5,-,22,-,22,22,-,-,-,-,-,-,-,-,-,46,-,46,46,-,-,-,-,-,-,-,-,-,669,-,298,203,-,95,27,11,16,11,-,-,11,325,73,252,8,-
"제주","2014",854,-,412,282,34,96,32,20,12,8,-,2,6,383,83,300,19,-,73,-,9,6,-,3,-,-,-,2,-,-,2,53,4,49,9,-,34,-,34,34,-,-,-,-,-,-,-,-,-,39,-,39,39,-,-,-,-,-,-,-,-,-,708,-,330,203,34,93,32,20,12,6,-,2,4,330,79,251,10,-
