시점,시도,총인구,전출인구,출생아수,산부인과의원수,초등학생인원수,도매 및 소매업 신생,예금은행대출금액,예금액,cluster
2016,전라북도,0.13097754271916104,0.12061307507528858,0.10310186503416857,0.12722646310432573,0.11906447746946847,0.10853170490600934,0.03440623985298486,0.020904539733017737,0.0
2016,충청북도,0.11044624968272873,0.09271236967330086,0.1034933798405467,0.11450381679389314,0.10091338929580124,0.09054672427812943,0.0271382481156777,0.023690570538217538,0.0
2016,강원도,0.10737827324915307,0.10486214444235663,0.07961097665148063,0.06870229007633588,0.09136777621306648,0.08298920582279691,0.019325167360981575,0.018016837922482324,0.0
2016,대전광역시,0.1046397252853675,0.10907271887013799,0.10077057232346241,0.11450381679389314,0.10338764367590021,0.0953459079385832,0.03752989699268378,0.030372540623530887,0.0
2016,광주광역시,0.10124577776498378,0.1045990787622709,0.09315382972665148,0.09414758269720103,0.10752582429253632,0.09250785248489293,0.03858470296448285,0.02531351625716031,0.0
2016,울산광역시,0.07892987382581448,0.07145585016428908,0.0871921269931663,0.07633587786259542,0.07675695662777617,0.054002774278926635,0.03168991412602679,0.016409611076074995,0.0
2016,제주특별자치도,0.03904167055935421,0.039147017150054086,0.03900021355353075,0.04834605597964377,0.04088616856398839,0.03922256413527001,0.013981775097238632,0.004846317920997393,0.0
2016,세종특별자치시,0.009086528600336373,0.010221472863099195,0.019451167425968106,0.005089058524173028,0.014187298565273372,0.006568982286069611,0.005966963045866235,0.20428447413515263,1.0
2015,경기도,0.9320242428688281,0.9563823898348983,0.9999999999999999,0.6895674300254453,0.9522916027451505,0.7790143337744542,0.38973878560522845,0.01594540267013478,0.25
2015,서울특별시,0.7440910506317954,0.8692228389763799,0.728698035307517,0.9847328244274809,0.5816333488056182,0.7043001323362935,0.722778365009292,0.6678070467148169,0.5
2015,부산광역시,0.2549161543288577,0.2567084287665876,0.2272031605922551,0.18320610687022904,0.19300102012183767,0.20260208230360813,0.1239133108112776,0.08003860376724518,0.75
2015,경상남도,0.2437116028495149,0.22100056371217158,0.252936361047836,0.1628498727735369,0.23599823773296932,0.18169932556322643,0.09145667958575998,0.008389530160670289,0.75
2015,인천광역시,0.21072463665723376,0.22780878476859867,0.21693479498861046,0.1603053435114504,0.19669338913845597,0.17487523716895995,0.09206394605760396,0.038259401307163605,0.75
2015,경상북도,0.19396467200972634,0.16769065913696174,0.18863005410022776,0.13486005089058525,0.16082391228525647,0.14746727466955784,0.045808341450945436,0.04269346113854358,0.75
2015,대구광역시,0.1778053900751011,0.17736873378057882,0.16307481492027334,0.2111959287531807,0.16061411859113045,0.1472918892201725,0.08181682521917553,0.050724801671863745,0.75
2015,충청남도,0.14697605634512076,0.1343620657257921,0.15565382972665145,0.11195928753180662,0.14212736050686156,0.11712559192589167,0.041211078640662674,0.02084066091058648,0.0
2015,전라남도,0.13430001260441576,0.11734303663113417,0.12412798974943053,0.05089058524173028,0.1144398377245776,0.10193083435641512,0.02319578298686674,0.029929067751573588,0.0
2015,전라북도,0.13134733237724164,0.1267351923985191,0.11546127562642368,0.12977099236641224,0.12216549051076897,0.1077344983178941,0.032903341692746654,0.0204447905816975,0.0
