"산업별(1)","지역별(1)",2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021
"산업별(1)","지역별(1)",활동,신생,소멸,활동,신생,소멸,활동,신생,소멸,활동,신생,소멸,활동,신생,소멸,활동,신생,소멸,활동,신생,소멸,활동,신생,소멸,활동,신생
"정보통신업","전국",63566,12557,9252,67168,12930,8836,71539,13242,8634,76916,14012,8800,82807,14728,9428,89527,16155,10224,97515,18253,10266,109116,21652,11352,123518,25408
"정보통신업","서울",36545,6699,4883,38009,6705,4517,39912,6856,4362,42162,7096,4354,44624,7186,4502,47703,7903,4856,50625,8198,4590,54756,9034,5009,59230,9894
"정보통신업","부산",2078,484,350,2257,514,335,2440,506,341,2576,478,354,2697,498,326,2853,482,355,3064,589,367,3382,674,367,3734,702
"정보통신업","대구",1517,275,224,1614,319,209,1738,332,228,1820,331,197,1953,337,224,2069,347,256,2154,358,233,2311,417,250,2555,478
"정보통신업","인천",1848,485,327,2106,556,360,2272,514,339,2548,569,394,2812,631,402,3059,653,409,3365,686,456,3747,824,462,4445,1077
"정보통신업","광주",940,199,149,985,189,139,1012,167,116,1113,216,161,1158,204,134,1260,229,165,1328,260,166,1424,270,154,1617,337
"정보통신업","대전",1455,294,214,1553,326,225,1668,349,222,1799,363,229,1933,365,235,2049,359,264,2242,458,242,2507,516,276,2746,524
"정보통신업","울산",351,62,47,382,73,54,449,115,61,461,82,59,517,112,79,549,109,88,559,106,63,633,127,84,689,136
"정보통신업","세종",53,17,8,86,22,15,128,39,22,185,48,28,260,79,30,327,76,34,434,115,50,525,136,68,632,156
"정보통신업","경기",13174,2953,2207,14219,3060,2063,15728,3230,2142,17438,3535,2160,19450,3914,2495,21708,4521,2769,25081,5789,3055,30066,7614,3503,36796,9788
"정보통신업","강원",663,139,112,697,138,103,730,125,94,799,143,112,859,168,126,919,175,123,983,186,142,1092,223,148,1261,284
"정보통신업","충북",628,120,88,665,129,90,709,132,97,781,158,113,830,157,106,883,157,128,926,177,103,1047,210,132,1204,266
"정보통신업","충남",726,173,121,794,172,127,817,166,112,901,184,109,1010,212,147,1108,239,164,1227,262,155,1414,319,194,1616,361
"정보통신업","전북",645,111,91,701,146,134,713,134,105,790,165,120,851,184,131,900,177,107,1017,218,132,1130,242,148,1261,282
"정보통신업","전남",528,81,70,573,107,89,619,124,78,680,123,78,735,129,94,807,156,79,931,183,94,1055,225,106,1171,197
"정보통신업","경북",942,199,148,981,197,148,1004,185,117,1145,231,140,1231,213,177,1272,213,146,1380,256,164,1481,258,165,1671,338
"정보통신업","경남",1128,193,156,1182,210,175,1198,193,161,1251,202,136,1359,237,160,1442,238,187,1552,292,167,1783,386,187,2022,400
"정보통신업","제주",345,73,57,364,67,53,402,75,37,467,88,56,528,102,60,619,121,94,647,120,87,763,177,99,868,188
"금융 및 보험업","전국",20596,4913,4624,20571,4446,3645,20961,3886,3131,22040,4182,3354,22619,3822,3174,22303,3480,3457,21740,3917,3063,22267,3745,3146,23206,4145
"금융 및 보험업","서울",10047,2554,2062,10270,2081,1508,10890,1925,1325,11734,2058,1491,12278,1919,1457,11933,1700,1857,10835,1839,1382,11097,1773,1530,11502,2031
"금융 및 보험업","부산",1511,274,332,1464,293,322,1319,194,222,1311,219,197,1293,202,207,1291,199,209,1264,203,168,1299,211,171,1324,206
"금융 및 보험업","대구",932,207,189,874,135,147,841,125,128,843,158,126,835,119,130,809,106,110,847,152,118,847,123,96,880,132
"금융 및 보험업","인천",751,166,171,788,219,157,793,180,166,810,193,169,806,170,135,823,168,148,865,176,156,842,152,120,885,164
"금융 및 보험업","광주",508,105,125,525,146,101,479,63,69,501,105,68,533,97,86,543,93,81,563,102,66,574,86,81,612,115
"금융 및 보험업","대전",541,109,152,483,100,101,475,100,79,464,75,96,429,62,62,441,77,64,465,90,74,451,68,46,481,77
"금융 및 보험업","울산",274,49,76,293,92,67,262,48,53,268,50,47,263,49,33,258,32,44,264,46,22,323,81,77,285,49
"금융 및 보험업","세종",14,3,2,14,2,3,16,5,3,32,16,7,38,10,4,39,6,2,51,15,7,51,5,10,62,20
"금융 및 보험업","경기",2957,757,749,2964,759,669,2970,634,562,3093,686,567,3256,702,579,3292,627,510,3569,735,601,3725,718,541,4037,797
"금융 및 보험업","강원",341,80,91,322,74,74,327,84,56,323,58,59,342,74,62,342,58,55,345,61,48,365,66,63,363,58
"금융 및 보험업","충북",316,64,81,324,94,70,324,58,43,347,62,86,305,56,47,307,48,47,321,62,58,312,52,36,348,67
"금융 및 보험업","충남",373,88,93,338,65,54,379,100,76,362,63,61,352,56,60,357,64,56,367,70,66,352,58,50,377,73
"금융 및 보험업","전북",404,117,113,358,69,82,330,61,56,361,96,84,329,55,66,340,74,48,416,118,80,404,77,58,414,76
"금융 및 보험업","전남",280,47,71,264,53,53,256,51,48,245,44,54,242,44,39,251,50,30,270,43,59,243,38,33,271,65
"금융 및 보험업","경북",472,111,100,467,95,100,466,95,74,510,121,95,505,88,75,483,62,70,491,75,71,496,77,84,485,67
"금융 및 보험업","경남",752,158,190,707,150,124,699,135,148,686,144,128,660,98,103,634,83,104,636,101,74,684,123,115,689,117
"금융 및 보험업","제주",123,24,27,116,19,13,135,28,23,150,34,19,153,21,29,160,33,22,171,29,13,202,37,35,191,31
"부동산업","전국",1080986,126242,107255,1138494,161878,193624,1093683,157962,112394,1160069,181912,105700,1269952,215575,136188,1364497,234949,141974,1470872,252471,174630,1599324,306119,194405,1652596,255449
"부동산업","서울",326126,33626,28504,335740,37892,47061,322964,37462,28911,336536,44013,27238,363579,54964,36475,386209,60871,36929,408881,61772,43168,437586,73517,48754,442144,56676
"부동산업","부산",66224,9079,7247,70602,11401,12730,68962,11612,7754,71932,10997,6964,76873,12098,7598,81483,12545,8368,87182,14441,10194,94538,17641,11995,97227,15097
"부동산업","대구",43427,4842,3852,46871,7142,9213,43894,6671,4461,46658,7389,4198,50233,7716,5057,52808,7804,4988,55658,7992,6234,59954,10664,6909,61204,8382
"부동산업","인천",55944,6988,6142,58362,8417,9625,57073,8758,5802,61075,9972,5755,66309,11093,6998,72805,13833,7715,84059,19140,12905,91945,21438,13898,96771,18743
"부동산업","광주",23002,3356,2915,24417,4251,5112,22964,3956,2651,24662,4363,2590,26512,4371,2949,28190,4682,2779,30338,4966,3627,33166,6472,3978,34338,5329
"부동산업","대전",28927,3337,3198,31252,5407,5909,29275,4228,3059,30533,4393,2993,32429,4881,3301,33643,4668,3135,36264,5926,4318,40119,8282,5152,40458,5832
"부동산업","울산",18438,2154,1752,19742,3000,3842,18520,2784,2011,19700,3141,1757,21640,3686,2292,22479,3224,2390,23628,3604,2896,25002,4257,3144,25472,3684
"부동산업","세종",2222,596,284,3541,1543,558,5020,1970,567,6706,2221,673,9312,3212,1046,11398,3073,1295,13429,3264,1616,15585,3706,2002,16927,3346
"부동산업","경기",303103,35757,29408,319323,44855,55589,306809,45496,31695,327147,53511,29183,363784,66148,39517,402400,79263,45578,440332,84559,54493,482682,97751,58163,509587,87163
"부동산업","강원",24245,2352,2667,24941,3264,4259,24036,3444,2621,25771,4283,2637,27822,4588,3320,31005,6484,3282,33047,5497,3933,36976,7735,4549,38641,6311
"부동산업","충북",25894,3282,3101,27567,4686,5322,26009,3990,2949,27434,4364,2809,30010,5316,3605,30626,4314,3048,32941,5391,3646,36446,7048,4544,37390,5621
"부동산업","충남",31735,4260,3527,34108,5749,7133,31714,5019,3790,33726,5806,3486,37440,7042,4396,40314,7315,4470,42695,6885,4755,48399,10368,6235,50126,8167
"부동산업","전북",22675,2829,2721,24409,4340,4478,23324,3578,2752,24329,3731,2547,26005,4123,2913,26988,3922,2587,28844,4406,3178,32241,6398,4085,32813,4857
"부동산업","전남",18206,2288,2179,19398,3243,4057,18461,3283,2407,19834,3689,2313,21408,3737,2616,22874,4091,2295,25613,4962,3260,28643,6273,3766,30289,5430
"부동산업","경북",32705,4128,3449,35717,6252,6708,33908,5161,3875,36099,6025,3658,39594,6970,4937,40658,6022,4265,42664,6240,5027,45599,7894,5450,46613,6484
"부동산업","경남",48870,6033,5327,52440,8695,10026,50452,8314,5879,53796,9152,5296,59029,10373,6740,60945,8834,6432,63362,8909,7561,68073,12314,8704,69036,9934
"부동산업","제주",9243,1335,982,10064,1741,2002,10298,2236,1210,14131,4862,1603,17973,5257,2428,19672,4004,2418,21935,4517,3819,22370,4361,3077,23560,4393
"전문, 과학 및 기술서비스업","전국",123431,20080,13549,133151,23174,13598,140693,21378,13764,151544,24725,14543,162440,25418,16418,172475,26575,16276,186325,30123,17186,203857,34386,18871,224281,38916
"전문, 과학 및 기술서비스업","서울",50982,8306,5879,54304,9562,5666,56881,8699,5534,60948,10121,5780,65134,10475,6121,69198,10781,6303,73680,11388,6577,79148,12625,6964,85017,13642
"전문, 과학 및 기술서비스업","부산",7228,1193,717,7924,1395,758,8477,1290,816,9035,1388,893,9569,1451,1050,9861,1384,979,10430,1573,964,11091,1652,1029,11917,1848
"전문, 과학 및 기술서비스업","대구",4872,646,394,5199,738,439,5460,702,423,5780,755,469,6119,802,499,6416,815,488,6806,902,547,7275,985,590,7749,1031
"전문, 과학 및 기술서비스업","인천",4449,759,554,4818,880,512,5151,869,550,5604,961,593,6074,1021,654,6569,1147,675,7260,1346,806,7890,1456,778,8887,1651
"전문, 과학 및 기술서비스업","광주",2896,429,314,3125,549,297,3354,535,294,3590,570,325,3829,566,327,4101,635,389,4397,672,356,4827,793,417,5334,933
"전문, 과학 및 기술서비스업","대전",3211,526,368,3463,620,364,3603,534,353,3878,644,330,4118,569,353,4402,632,405,4692,713,394,5054,790,422,5423,842
"전문, 과학 및 기술서비스업","울산",2622,526,232,3034,603,301,3211,478,418,3301,537,521,3184,464,620,2957,425,426,2997,467,364,3007,415,371,3025,425
"전문, 과학 및 기술서비스업","세종",219,64,28,275,75,16,366,96,39,439,99,38,536,133,64,660,166,73,786,187,88,959,244,122,1151,286
"전문, 과학 및 기술서비스업","경기",24048,4132,2927,26164,4779,3058,27892,4554,2966,30533,5389,3106,33465,5652,3374,36765,6248,3702,41340,7765,4171,47825,9853,4753,56378,12429
"전문, 과학 및 기술서비스업","강원",2311,313,204,2497,376,218,2605,323,234,2736,356,207,2935,380,234,3120,380,237,3383,485,255,3665,513,282,3959,562
"전문, 과학 및 기술서비스업","충북",2350,326,235,2503,372,240,2597,328,241,2737,368,199,2947,391,248,3172,462,275,3355,453,251,3705,574,275,4055,609
"전문, 과학 및 기술서비스업","충남",2823,471,280,3040,492,290,3190,443,265,3416,469,287,3695,544,303,3940,536,329,4286,642,366,4753,794,418,5200,821
"전문, 과학 및 기술서비스업","전북",2679,348,247,2879,440,217,3078,410,252,3314,470,240,3568,488,309,3810,519,303,4141,621,348,4512,711,359,4871,688
"전문, 과학 및 기술서비스업","전남",2191,288,162,2392,347,202,2551,369,211,2735,388,212,2909,366,271,3083,431,246,3412,572,258,3766,570,354,4054,631
"전문, 과학 및 기술서비스업","경북",3468,449,300,3655,466,296,3839,479,301,4128,561,313,4382,561,374,4612,568,360,4928,678,402,5271,723,446,5695,836
"전문, 과학 및 기술서비스업","경남",6089,1152,623,6764,1284,645,7184,1070,767,7878,1378,896,8281,1252,1469,7921,1112,922,8367,1329,869,8753,1233,1075,8903,1188
"전문, 과학 및 기술서비스업","제주",993,152,85,1115,196,79,1254,199,100,1492,271,134,1695,303,148,1888,334,164,2065,330,170,2356,455,216,2663,494
"사업 시설관리, 사업지원 및 임대 서비스업","전국",88518,17543,13448,94262,19375,14084,101780,21732,15019,109276,22607,14929,120712,26313,17617,129839,26812,18336,136066,24892,19434,141476,29618,20475,145295,25011
"사업 시설관리, 사업지원 및 임대 서비스업","서울",23485,4101,3098,24572,4392,3120,25858,4558,3105,26852,4357,2931,28722,4998,3342,29940,4819,3197,31284,4831,3729,32564,5708,4381,32235,4589
"사업 시설관리, 사업지원 및 임대 서비스업","부산",6450,1299,960,6662,1224,933,7170,1453,1018,7643,1515,988,8479,1833,1222,8968,1742,1203,9250,1546,1223,9103,1648,1272,9077,1304
"사업 시설관리, 사업지원 및 임대 서비스업","대구",4004,860,588,4223,837,659,4472,908,669,4751,958,635,5187,1088,726,5602,1157,813,5686,903,827,5532,1001,744,5536,814
"사업 시설관리, 사업지원 및 임대 서비스업","인천",4305,965,716,4709,1123,759,5221,1259,910,5606,1322,837,6303,1513,1007,6851,1564,1060,7280,1520,1165,7768,1828,1173,8082,1520
"사업 시설관리, 사업지원 및 임대 서비스업","광주",2553,550,402,2758,608,441,2804,497,362,3031,574,373,3257,611,438,3461,669,471,3602,609,512,3641,739,496,3790,674
"사업 시설관리, 사업지원 및 임대 서비스업","대전",2688,551,460,2882,681,520,2935,584,462,3139,681,433,3429,750,538,3678,782,540,3743,624,500,3740,725,467,3862,642
"사업 시설관리, 사업지원 및 임대 서비스업","울산",2133,396,331,2259,454,329,2524,614,431,2625,539,468,2797,649,488,2914,610,490,2885,479,432,2906,617,469,2856,448
"사업 시설관리, 사업지원 및 임대 서비스업","세종",180,42,21,213,53,42,284,85,45,338,88,38,510,188,80,599,162,105,667,159,100,683,154,111,742,159
"사업 시설관리, 사업지원 및 임대 서비스업","경기",19544,4185,3241,21238,4842,3506,23107,5288,3709,25344,5816,3617,29098,7099,4349,32565,7556,4749,35181,7214,5286,38349,9286,5615,40691,7847
"사업 시설관리, 사업지원 및 임대 서비스업","강원",2403,410,381,2500,455,390,2593,488,357,2743,494,375,2971,621,422,3171,615,433,3348,604,472,3499,753,483,3660,624
"사업 시설관리, 사업지원 및 임대 서비스업","충북",2641,543,412,2745,523,400,2997,658,474,3203,659,467,3558,807,472,4045,943,609,4202,799,610,4228,837,626,4398,795
"사업 시설관리, 사업지원 및 임대 서비스업","충남",3189,719,552,3464,811,582,3785,896,643,4057,913,595,4727,1214,756,5254,1280,974,5303,1051,847,5523,1285,831,5828,1148
"사업 시설관리, 사업지원 및 임대 서비스업","전북",2536,478,342,2673,488,345,2894,578,365,3108,597,387,3348,636,449,3620,716,506,3800,678,541,3772,736,530,3838,633
"사업 시설관리, 사업지원 및 임대 서비스업","전남",1910,324,273,2074,415,302,2222,446,304,2382,452,311,2711,624,359,3115,724,482,3258,623,502,3357,774,518,3582,731
"사업 시설관리, 사업지원 및 임대 서비스업","경북",4039,806,647,4296,935,723,4582,1065,799,4865,1099,774,5243,1129,890,5483,1122,898,5583,1017,881,5660,1145,868,5861,1042
"사업 시설관리, 사업지원 및 임대 서비스업","경남",4935,1056,774,5386,1192,835,6565,1994,1132,7687,2191,1469,8324,2173,1848,8306,1909,1506,8626,1826,1466,8701,1933,1544,8757,1645
"사업 시설관리, 사업지원 및 임대 서비스업","제주",1523,258,250,1608,342,198,1767,361,234,1902,352,231,2048,380,231,2267,442,300,2368,409,341,2450,449,347,2500,396
"교육서비스업","전국",132704,28157,24235,136870,28487,21674,141732,27244,21175,146529,26474,21008,153552,28560,23143,161520,31423,24441,171311,34832,26311,179487,35042,23892,193709,38434
"교육서비스업","서울",28184,5989,4749,29136,5718,4388,29850,5389,4307,30685,5325,4121,32062,5647,4492,33475,6080,4724,35115,6522,4826,36491,6496,4490,38538,6762
"교육서비스업","부산",8354,1802,1510,8572,1751,1263,9052,1729,1366,9172,1531,1271,9618,1739,1414,10104,1929,1486,10741,2169,1522,11391,2189,1495,12172,2280
"교육서비스업","대구",6666,1326,1188,6901,1428,1064,7219,1364,973,7682,1436,1077,8025,1438,1140,8482,1619,1232,8959,1717,1352,9365,1783,1201,10060,1866
"교육서비스업","인천",5995,1342,1192,6299,1479,1049,6619,1403,1013,6927,1341,1044,7399,1519,1142,7988,1754,1202,8628,1883,1428,8803,1651,1112,9741,2075
"교육서비스업","광주",4819,1008,775,5171,1128,911,5102,882,693,5329,940,832,5407,936,814,5527,968,803,5804,1068,948,5812,993,704,6170,1099
"교육서비스업","대전",4663,953,890,4834,1078,838,4783,826,793,4738,777,754,4811,855,741,4998,931,758,5218,1009,906,5294,1014,739,5625,1089
"교육서비스업","울산",3349,694,556,3479,681,558,3590,697,546,3665,628,479,3894,721,556,4026,696,635,4135,786,655,4389,900,589,4728,939
"교육서비스업","세종",264,72,54,325,107,65,541,262,104,664,209,123,1031,463,225,1308,496,256,1583,526,287,1817,508,339,2063,583
"교육서비스업","경기",33182,7576,6822,33317,7030,5368,35021,7200,5418,36753,7269,5381,39167,7931,6139,41975,8953,6526,45313,10026,7022,47776,9625,6554,52269,11065
"교육서비스업","강원",4168,776,837,4018,684,630,4139,759,604,4266,733,622,4404,777,694,4421,702,702,4574,870,744,4820,1008,683,5137,1015
"교육서비스업","충북",3953,722,724,4068,846,548,4292,782,690,4169,583,589,4191,642,601,4372,775,600,4588,834,737,4779,924,591,5167,1001
"교육서비스업","충남",4499,974,854,4580,947,749,4787,983,755,4870,827,742,5040,952,748,5376,1105,857,5800,1284,966,6008,1174,909,6525,1428
"교육서비스업","전북",4678,884,732,5031,1075,763,5113,881,626,5340,885,755,5437,851,837,5573,971,795,5832,1095,902,6035,1111,778,6393,1153
"교육서비스업","전남",3471,647,594,3591,701,568,3823,802,602,3895,696,551,4086,751,647,4223,790,637,4478,904,798,4567,879,604,5048,1067
"교육서비스업","경북",5983,1193,987,6355,1341,972,6440,1104,858,6719,1132,1009,6831,1154,1044,7107,1309,1228,7290,1438,1234,7648,1563,1106,8305,1748
"교육서비스업","경남",8877,1949,1530,9524,2185,1725,9524,1794,1584,9668,1782,1370,10099,1832,1606,10405,1929,1673,10897,2181,1636,11810,2558,1600,12812,2615
"교육서비스업","제주",1599,250,241,1669,308,215,1837,387,243,1987,380,288,2050,352,303,2160,416,327,2356,520,348,2682,666,398,2956,649
"보건업 및 사회복지 서비스업","전국",68834,5894,4713,73150,5742,3347,70112,5034,3127,72012,5397,3151,73560,5160,3111,74974,4999,3061,76570,5123,2837,77622,4321,2687,79134,4636
"보건업 및 사회복지 서비스업","서울",18641,1666,1389,20123,1546,1008,18683,1282,898,18974,1354,899,19182,1292,825,19436,1239,836,19755,1317,751,20064,1196,707,20373,1189
"보건업 및 사회복지 서비스업","부산",5023,394,280,5384,389,218,5172,339,208,5265,334,196,5429,368,198,5559,365,204,5652,334,165,5767,307,188,5872,327
"보건업 및 사회복지 서비스업","대구",3773,245,192,3940,244,130,3842,209,98,3966,247,139,4049,244,137,4121,215,127,4212,238,137,4241,192,119,4341,231
"보건업 및 사회복지 서비스업","인천",3263,298,223,3481,292,150,3381,266,147,3457,257,145,3571,272,162,3638,254,146,3746,251,147,3768,200,113,3853,226
"보건업 및 사회복지 서비스업","광주",2186,221,166,2345,234,143,2256,192,116,2340,206,117,2406,210,134,2434,193,138,2470,189,112,2489,145,106,2514,153
"보건업 및 사회복지 서비스업","대전",2339,173,129,2509,185,119,2411,161,115,2450,176,117,2457,135,106,2473,143,104,2515,159,97,2503,107,83,2523,120
"보건업 및 사회복지 서비스업","울산",1382,117,83,1475,108,63,1423,97,52,1458,86,59,1451,68,52,1479,76,58,1489,76,49,1489,63,33,1524,69
"보건업 및 사회복지 서비스업","세종",115,15,5,157,41,8,204,60,7,246,51,12,302,64,9,346,57,9,396,54,20,410,37,16,441,43
"보건업 및 사회복지 서비스업","경기",14695,1402,1141,15564,1309,723,14971,1163,687,15625,1376,686,16050,1249,678,16485,1212,662,17045,1330,623,17493,1134,635,18046,1287
"보건업 및 사회복지 서비스업","강원",1682,129,114,1737,115,68,1695,117,73,1732,119,79,1766,119,76,1788,111,78,1826,115,75,1844,109,68,1889,109
"보건업 및 사회복지 서비스업","충북",1775,133,129,1899,177,84,1822,131,86,1871,140,80,1925,132,95,1944,120,72,1978,117,59,2015,110,67,2085,133
"보건업 및 사회복지 서비스업","충남",2393,197,175,2470,204,124,2393,161,106,2442,164,111,2518,200,123,2560,187,131,2557,147,112,2550,129,74,2583,128
"보건업 및 사회복지 서비스업","전북",2402,198,123,2529,181,109,2491,177,103,2551,172,102,2591,131,101,2637,164,93,2692,160,110,2696,132,94,2719,120
"보건업 및 사회복지 서비스업","전남",1989,154,114,2044,138,90,2009,144,95,2058,149,84,2106,147,109,2151,160,90,2174,131,75,2198,101,83,2221,116
"보건업 및 사회복지 서비스업","경북",2783,192,165,2854,189,112,2804,211,116,2867,178,119,2918,173,98,2973,172,125,3032,200,124,3021,119,120,3007,119
"보건업 및 사회복지 서비스업","경남",3638,290,246,3830,310,164,3735,257,175,3842,302,173,3919,275,170,3990,253,163,4037,237,148,4074,197,159,4121,218
"보건업 및 사회복지 서비스업","제주",755,70,39,809,80,34,820,67,45,868,86,33,920,81,38,960,78,25,994,68,33,1000,43,22,1022,48
"예술, 스포츠 및 여가관련 서비스업","전국",106651,20028,21050,107680,22299,20149,107747,21379,18664,120071,31389,20486,127045,28405,22534,128402,25145,21997,131431,26356,22392,129502,22546,21870,128552,22305
"예술, 스포츠 및 여가관련 서비스업","서울",24426,4488,4716,24334,4708,4322,24520,4851,4104,26630,6376,4293,28086,6008,4603,28323,5198,4752,28726,5436,4550,28286,4661,4504,28078,4728
"예술, 스포츠 및 여가관련 서비스업","부산",6967,1146,1292,6890,1259,1160,6687,1023,1070,7194,1627,1122,7489,1458,1254,7447,1301,1233,7451,1323,1296,7180,1156,1159,7072,1125
"예술, 스포츠 및 여가관련 서비스업","대구",5129,862,929,5206,1029,928,5083,867,809,5626,1375,869,5806,1119,979,5804,1049,927,5950,1117,985,5750,884,993,5581,876
"예술, 스포츠 및 여가관련 서비스업","인천",6050,1218,1283,6133,1359,1247,6198,1404,1203,7071,2102,1411,7365,1754,1465,7523,1692,1399,7710,1686,1459,7493,1373,1304,7520,1427
"예술, 스포츠 및 여가관련 서비스업","광주",3430,782,841,3361,776,736,3329,729,653,3620,981,659,3860,941,777,3853,815,725,3985,908,799,3928,770,709,3843,674
"예술, 스포츠 및 여가관련 서비스업","대전",3570,748,745,3768,959,772,3746,778,749,4074,1082,774,4184,939,775,4163,813,775,4174,831,706,4079,707,717,3954,626
"예술, 스포츠 및 여가관련 서비스업","울산",2660,416,487,2712,529,505,2611,449,439,2828,667,474,3038,698,528,3048,575,552,3027,551,563,2877,448,511,2775,417
"예술, 스포츠 및 여가관련 서비스업","세종",213,51,50,241,80,39,321,112,59,517,257,97,582,175,110,605,133,109,635,147,122,673,151,114,742,197
"예술, 스포츠 및 여가관련 서비스업","경기",25085,5060,5072,25506,5508,4830,25861,5491,4583,29763,8560,5321,31639,7438,5612,32453,6692,5428,33584,6967,5612,33355,6011,5637,33557,6255
"예술, 스포츠 및 여가관련 서비스업","강원",3652,619,674,3647,673,631,3617,655,581,4030,961,657,4270,927,759,4248,771,740,4301,807,734,4234,711,720,4195,692
"예술, 스포츠 및 여가관련 서비스업","충북",3439,681,710,3463,758,651,3524,733,605,3909,1005,692,4136,959,777,4123,812,761,4215,906,734,4217,781,809,4080,702
"예술, 스포츠 및 여가관련 서비스업","충남",3818,744,785,3864,831,741,3978,884,753,4396,1172,782,4818,1223,921,4919,1047,888,5062,1079,914,5033,943,905,5021,916
"예술, 스포츠 및 여가관련 서비스업","전북",2954,557,579,3089,722,614,3113,659,525,3534,959,605,3822,884,761,3820,786,692,3978,900,721,3933,713,674,3905,688
"예술, 스포츠 및 여가관련 서비스업","전남",2896,520,570,2903,582,608,2840,558,487,3219,865,584,3390,768,628,3416,678,583,3561,741,592,3663,752,670,3635,654
"예술, 스포츠 및 여가관련 서비스업","경북",5037,844,893,5153,1022,943,5103,919,809,5568,1300,887,5846,1212,1043,5827,1058,982,5947,1129,1037,5765,930,983,5659,905
"예술, 스포츠 및 여가관련 서비스업","경남",5832,1070,1178,5891,1248,1165,5738,1050,1027,6449,1733,1048,6896,1509,1246,6897,1313,1160,7103,1444,1258,6929,1155,1185,6752,1067
"예술, 스포츠 및 여가관련 서비스업","제주",1493,222,246,1519,256,257,1478,217,208,1643,367,211,1818,393,296,1933,412,291,2022,384,310,2107,400,276,2183,356
"협회 및 단체, 수리 및 기타 개인서비스업","전국",238822,30204,30189,245445,37287,30826,250344,36700,28203,263782,41903,29075,276804,42771,33857,288129,45583,31153,308168,51815,34046,320189,47206,36148,331156,47943
"협회 및 단체, 수리 및 기타 개인서비스업","서울",47929,5870,6229,48403,6868,6262,48711,6929,5614,50583,7724,5667,52120,7521,6267,53390,7851,5935,55500,8402,6014,56747,7729,6318,57776,7734
"협회 및 단체, 수리 및 기타 개인서비스업","부산",17554,1892,2093,17935,2519,2107,18101,2361,1992,18839,2808,2061,19518,2777,2162,20207,2904,1945,21545,3345,2350,21972,2890,2363,22606,3044
"협회 및 단체, 수리 및 기타 개인서비스업","대구",11126,1400,1301,11646,1862,1453,11861,1700,1302,12523,1973,1358,13198,2068,1508,13956,2279,1514,14984,2565,1597,15640,2325,1678,16232,2300
"협회 및 단체, 수리 및 기타 개인서비스업","인천",12099,1931,1769,12445,2114,1698,12893,2181,1553,13907,2556,1716,14772,2597,2070,15364,2737,1844,16594,3115,2066,17184,2770,1978,17956,2816
"협회 및 단체, 수리 및 기타 개인서비스업","광주",7586,1086,1086,7757,1299,1090,7989,1345,1030,8453,1495,1018,8948,1548,1173,9395,1629,1181,10069,1885,1261,10360,1599,1241,10760,1684
"협회 및 단체, 수리 및 기타 개인서비스업","대전",7663,1034,979,7994,1342,971,8196,1186,935,8707,1445,991,9032,1366,1092,9453,1547,1068,9951,1605,1085,10385,1531,1240,10607,1474
"협회 및 단체, 수리 및 기타 개인서비스업","울산",5455,638,622,5632,822,696,5676,798,569,6102,998,638,6440,999,788,6677,1046,770,7122,1238,759,7439,1100,875,7625,1067
"협회 및 단체, 수리 및 기타 개인서비스업","세종",456,61,56,513,106,57,620,142,62,749,176,83,909,228,113,1137,320,142,1308,310,167,1471,327,208,1575,305
"협회 및 단체, 수리 및 기타 개인서비스업","경기",53177,7730,7235,55041,9149,7309,56755,9248,6834,60640,10709,7115,64310,10878,8152,68009,11832,7531,73957,13491,8340,77741,12260,8777,81665,12809
"협회 및 단체, 수리 및 기타 개인서비스업","강원",8753,814,955,8904,1112,1036,8994,1150,925,9361,1279,932,9695,1267,1141,9878,1302,952,10591,1640,1164,10881,1484,1285,11110,1529
"협회 및 단체, 수리 및 기타 개인서비스업","충북",7935,934,1014,8169,1237,1001,8277,1137,886,8687,1294,892,9185,1392,1165,9413,1415,958,10153,1707,1097,10562,1528,1265,10796,1525
"협회 및 단체, 수리 및 기타 개인서비스업","충남",10160,1216,1171,10508,1527,1259,10693,1478,1137,11131,1575,1091,11798,1764,1377,12379,1936,1319,13250,2191,1384,13878,2022,1559,14251,1958
"협회 및 단체, 수리 및 기타 개인서비스업","전북",8602,924,974,8977,1349,1036,9239,1294,942,9676,1387,941,10172,1442,1190,10554,1562,1091,11290,1876,1180,11770,1675,1260,12112,1647
"협회 및 단체, 수리 및 기타 개인서비스업","전남",8064,875,973,8301,1247,990,8543,1223,931,8960,1362,903,9522,1468,1235,9824,1516,1054,10626,1847,1191,11167,1733,1342,11639,1794
"협회 및 단체, 수리 및 기타 개인서비스업","경북",13005,1434,1361,13518,1896,1492,13782,1791,1324,14414,1944,1431,14973,1997,1705,15408,2140,1494,16486,2558,1787,17024,2354,1827,17650,2461
"협회 및 단체, 수리 및 기타 개인서비스업","경남",15770,1978,1933,16242,2426,1965,16504,2284,1816,17326,2630,1862,18273,2865,2288,18916,2911,1961,20232,3291,2142,21223,3176,2337,21916,3072
"협회 및 단체, 수리 및 기타 개인서비스업","제주",3488,387,438,3460,412,404,3510,453,351,3724,548,376,3939,594,431,4169,656,394,4510,749,462,4745,703,595,4880,724
